cnpj;inscricaoestadual;responsavel;email;endereco;telefonefixo;observacao;nome;convenio;empresafora
01.070.110/0001-92;;;;Q ACSV-SE 61 LOTE 23  NÚMERO  S/N;(63)3214-1057;;SERRA VERDE IND & COM DE PROD E LIMPEZA LTDA - ME;true;nao
03.711.932/0001-30;;;;Q 201 NORTE AVENIDA LO 04 CONJUNTO 03 LOTES 03 E 04;(63)3219-2633;;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC;true;nao
03.779.012/0001-54;;;;"Q 301 - NORTE, AV TEOTONIO SEGURADO, CONJ. 01, LOTE 19 		NÚMERO S/N ";(63)3226-5427;;SERVICO SOCIAL DO COMERCIO - SESC - ADMINISTRACAO REGIONAL NO ESTADO DO TOCANTINS;true;nao
03.779.012/0001-54;;;;"Q 301 - NORTE, AV TEOTONIO SEGURADO, CONJ. 01, LOTE 19  NÚMERO  S/N  COMPLEMENTO     CEP  77.001-226	 BAIRRO/DISTRITO  PLANO DIRETOR NORTE  MUNICÍPIO  PALMAS  UF  TO ";(63)3219-9100;;SERVICO SOCIAL DO COMERCIO - SESC - ADMINISTRACAO REGIONAL NO ESTADO DO TOCANTINS;true;nao
04.854.298/0001-58;;;;R CASTRO ALVES N 2444  ANDAR 1 SALA 01  CENTRO  CASCAVEL  PR ;(63)3226-3432;;SETA SERVICOS ESPECIAIS LTDA - ME;true;nao
04.732.914/0001-06;;;; AV SANTOS DUMONT  AER SANTA GENOVEVA ;(63)3219-3854;;SETE LINHAS AEREAS LTDA.;true;nao
04.627.450/0001-60;;;;"Q SAAN QUADRA 03 	NÚMERO 190 COMPLEMENTO PARTE B";(61)3362-0301;;SEVIG COMERCIO DE EQUIPAMENTOS ELETRONICOS LTDA - ME;true;nao
06.951.106/0001-57;;;;Q 104 SUL, AV. LO 01,  SALAS 7 E 8  31 ;(63)3028-1616;;SHARMOON COMERCIO DE CONFECCOES E ACESSORIOS LTDA - ME;true;nao
08.709.969/0001-48;;;;R VISCONDE DE INHAUMA;(21)3171-4991;;SHIFT GESTAO DE SERVICOS LTDA;true;nao
17.207.817/0001-38;;;;"Q 101 SUL, RUA NS-A, CONJ 02, LOTE 10 		NÚMERO S/N 		COMPLEMENTO ACSU SO 10 SUC 21 ";(63)3225-2402;;SHIRATSU E YAMADA LTDA - EPP;true;nao
13.234.946/0001-64;;;;AV TOCANTINS QUADRA 37 LOTE 19  SN SALA 05;(63)3571-1457;;SHIRLANI B DA S SIQUEIRA - ME;true;nao
04.090.852/0001-78;;;;"AV GOIAS 	NÚMERO 1375";(63)3367-1234;;SHIRLEY ALVES DA SILVA BUCAR EIRELI - EPP;true;nao
25.083.320/0001-83;;;;Q 806 SUL AV LO 19 LT 28 (ACSV SE 82 QD 31 LT 49)  SALA 2 ;(63)3214-3591;;SHOW COMERCIO DE PECAS E ACESSORIOS LTDA;true;nao
78.766.151/0002-23;;;;AV CRISTOVAO COLOMBO;(51)3212-7465;;SIGMAFONE TELECOMUNICAÇÕES LTDA.;true;nao
07.038.320/0001-80;;;;ST SCLRN 03 COMPLEMENTO BLOCO I LOJA 45 ASA NORTE MUNICÍPIO BRASILIA  UF DF ;(61)0000-0000;;SIGNA GESTAO E ADMINISTRACAO DE NEGOCIOS LTDA;true;nao
25.355.361/0001-81;;;;Q 504 SUL AVENIDA LO 11 N 01 LOTE 01 SALA 04;(63)8412-6329;;SILVANE MARIA DA ROCHA TOLENTINO;true;nao
02.392.489/0001-10;;;;Q 1006 SUL ALAMEDA 01 LOTE 05 S/N;(63)3217-7302;;SILVA & CASTRO LTDA;true;nao
07.471.231/0001-22;;;;R CINCO  NÚMERO  117 CENTRO ;(63)3213-1997;;SILVA & MOURA LTDA - ME;true;nao
18.395.971/0001-43;;;;Q 307 NORTE ALAMEDA 07 LOTE 18 (QI 32 LT 18) ;(63)8407-6364;;SILVA DE JESUS E BRITO LTDA - ME;true;nao
21.311.005/0001-05;;;;"Q 110 SUL AVENIDA JUSCELINO KUBITSCHEK NÚMERO 28 COMPLEMENTO : ACSV SE 14 ; LOTE: 14; SALA: 01; PLANO DIRETOR SUL ";(63)8453-8851;;SILVA E BARREIRA LTDA - ME;true;nao
11.257.098/0001-83;;;;"Q 701 SUL AVENIDA JOAQUIM TEOTONIO SEGURADO NÚMERO S N COMPLEMENTO CONJ: 01; LOTE: 12;";(63)8425-1436;;SILVIA OLIVEIRA COELHO - ME;true;nao
51.227.804/8462-00;;;;303 SUL ALAMD09 QI 12 LOTE 13;(63)8470-9737;;SILVIA RODRIGUES BARROS;true;nao
06.964.587/0005-69;;;;A ESPECIAL PARA INDUSTRIAS;(61)3328-2628;;SIMM - SOLUCOES INTELIGENTES PARA MERCADO MOVEL DO BRASIL S.A.;true;nao
33.648.833/0001-12;;;;QD 103 SUL AVENIDA LO 1 N 60;(63)3215-2350;;SINALTEC SINALIZAÇÃO E CONSERVAÇÃO LTDA;true;nao
03.878.044/0001-07;;;;Q ASR NE 55 QI 04 ALAMEDA 02 LOTE 23 ;(63)3224-6842;;SINAL CONSTRUCOES E SINALIZACAO LTDA - ME;true;nao
22.805.844/0001-42;;;;Q 712 SUL ALAMEDA 4;(63)9212-7271;;SINARA DO COUTO SEABRA - ME;true;nao
18.742.393/0001-74;;;;Q 912 SUL, ALAMEDA 05, LOTE APM 3, SALA 02;(63)3217-7777;;SINDICATO DAS EMPRESAS DE TRANSPORTE DE CARGA DO ESTADO DE TOCANTINS;true;nao
26.753.087/0001-61;;;;Q 806 SUL, AV LO-19, LT 24, SALA 05;(63)3602-2399;;SINDICATO DAS EMPRESAS TRANSP COL ROD PASS EST TOCANTIN;true;nao
10.770.459/0001-28;;;;Q 203 NORTE ALAMEDA 06 LOTE 19;(63)3215-2723;;SINDICATO DOS EMPREGADOS EM EDIFICIOS E CONDOMINIOS DO ESTADO DO TOCANTINS;true;nao
21.335.029/0001-02;;;;Q 509 SUL, ALAMEDA 20, LOTE 03, QI 16;(63)8118-8667;;SINDICATO DOS INSPETORES DE DEFESA AGROPECURIA DO ESTADO DO TOCANTINS;true;nao
17.671.992/0001-81;;;;Q 602 SUL, AV LO-13, CONJ. 02, LOTE 17  NÚMERO  S/N;(63)3215-2504;;SINDICATO DOS SERVIDORES DA DEFENSORIA PUBLICA DO ESTADO DO TOCANTINS;true;nao
07.465.607/0001-96;;;;Q 606 SUL AVENIDA LO 13;(63)3215-2504;;SINDICATO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PALMAS;true;nao
10.431.410/0001-40;;;;Q 404 NORTE, ALAMEDA 10  NÚMERO  04  COMPLEMENTO;(63)3215-2251;;SINDICATO DOS TRABALHADORES NA EMPRESA DE CORREIOS E TELEGRAFOS DO ESTADO DO TOCANTINS;true;nao
01.572.855/0001-50;;;;Q 210 SUL, AV. LO-05, LOTE 11, SALA 01 ;(63)3215-2027;;SINDICATO DAS EMPRESAS DE SERVICOS CONTABEIS E DAS EMPRESAS DE ASSESSORAMENTO, PERICIAS, INFORMACOES E PESQUISAS DO TOCANTINS;true;nao
38.133.096/0001-39;;;;602 SUL - AVENIDA LO 15  CONJ 02 - LT 02 ;(63)3214-6069;;SINDICATO DOS CIRURGIOES DENTISTAS DO ESTADO DO TO;true;nao
26.751.933/0001-04;;;;AV JOAQUIM TEOTONIO SEGURADO, QUADRA 602 SUL  SALA 02 LOTE 16 EDIF NOGUEIRA ;(63)3216-2981;;SINDICATO DOS ENGENHEIROS, ARQUITETOS E GEOLOGOS DO ESTADO DO TOCANTINS;true;nao
01.629.113/0001-13;;;;Q 204 SUL  SN  ALAMEDA 11 LOTE 07 ;(63)3113-3600;;SINDICATO DOS POLICIAIS RODOVIARIOS FEDERAIS NO EST DO;true;nao
25.063.579/0001-62;;;;"AV THEOTONIO SEGURADO  	COMPLEMENTO PACO MUNICIPAL PALACIO MARQUES SAO JOAO DA PALMA SALA 67 ";(63)3214-5445;;SINDICATO DOS SERVENT E SERV DA JUSTICA DO EST DO TO;true;nao
02.500.673/0001-36;;;;ARNO 21 QI C AL 04 LT 06;(63)3215-8774;;SINDICATO DOS TRABALHADORES NAS INDUSTRIAS DA CONSTRUCAO PESADA E AFINS DO ESTADO DO TOCANTINS;true;nao
07.251.501/0001-90;;;;AE 310 SUL AVENIDA NS 10 S/N ESQ C/ LO 05;(63)3215-2316;;SINDICATO NACIONAL DOS SERVIDORES FEDERAIS DA EDUCAÇAO BASICA E PROFISSIONAL;true;nao
15.414.811/0014-06;;;;;(62)4006-2912;;SIRIGUELA PRODUTORA EIRELI;true;nao
21.307.154/0001-09;;;;Q 107 NORTE, AV JK COM NS 05, LUC 215, CAPIM DOURADO SHOPPING;(63)3215-6278;;SM ALIMENTOS LTDA - EPP;true;nao
10.830.535/0001-43;;;;QD 303 NORTE AV LO 10 LT 08;(63)3214-9043;;SM INFORMACOES CADASTRAIS LTDA - ME;true;nao
18.344.809/0001-04;;;;Q 107 NORTE, AVENIDA JK, CAPIM DOURADO SHOPPING  ESQUINA COM NS 05 LUC 09 ;(63)3215-6310;;SNC PALMAS COMERCIO DE SUPLEMENTOS ALIMENTARES, ARTIGOS ESPORTIVOS E ROUPAS - EIRELI - ME;true;nao
37.423.688/0001-22;;;;Q 112 SUL RUA SR 09 LT 35;(63)3215-2510;;SNORKY - INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA ME;true;nao
17.265.261/0001-36;;;;Q 404 NORTE RUA 17 A NÚMERO S/N COMPLEMENTO LOTE 09 SALA 01;(63)3602-4161;;SO ACABAMENTO EIRELI - ME;true;nao
13.037.576/0001-75;;;; Q 104 SUL AV LO 03 ;(63)3225-1803;;SOARES & SOARES LTDA - ME;true;nao
02.501.717/0001-42;;;;AV BERNARDO SAYAO QD 14 LT 08 E 09 ;(63)9971-1880;;SOARES E NESTOR LTDA;true;nao
60.908.639/0001-00;;;;TR UBIRASSANGA ;(63)8450-1559;;SOBROSA MELLO CONSTRUTORA LTDA;true;nao
12.343.765/0001-03;;;;Q 509 SUL, ALAMEDA 09, LOTE 01QI 09  NÚMERO  S/N;(63)8405-1438;;SOCIEDADE GLOBAL LTDA - ME;true;nao
02.613.033/0001-32;;;;ACSU SO 20  NÚMERO  SN  COMPLEMENTO  CONJ 02 LT 02 CRM;(06)3215-1739;;SOCIEDADE TOCANTINENSE DE PEDIATRIA;true;nao
02.558.975/0001-65;;;;ROD OLIVIO BELICHE PR 427 SN  KM 33 ;(63)9201-2804;;SOCIEDADE TECNICA EDUCACIONAL DA LAPA SOCIEDADE SIMPLES LTDA;true;nao
25.140.564/0001-50;;;;Q 108 NORTE AVENIDA LO 4;(63)8116-1611;;SOFIA TRANSPORTES-EIRELI - ME;true;nao
08.718.899/0001-94;;;;"Q 1106 SUL ALAMEDA 14 LOTE 14 		NÚMERO SN ";(63)9995-9915;;SOLOTEC - APLICACAO DE INSUMOS AGRICOLA LTDA - ME;true;nao
02.615.099/0001-61;;;;Q 212 NORTE ALAMEDA 05 LOTE 27  ( QI 07 LT 27 )   ;(63)3225-6695;;SOLTENGE NORTE LTDA - ME;true;nao
19.143.229/0001-03;;;;Q 107 NORTE, AVENIDA JUSCELINO KUBITSCHEK COM NS 05  NÚMERO  S/N  COMPLEMENTO  LOJA 45, ANDAR 1;(63)3215-6289;;SONHO DOURADO LTDA - ME;true;nao
37.379.682/0001-03;;;; Q 103 SUL, AV. JK, LOTE 162;(63)3215-3229;;SOUSA E COSTA LTDA - ME;true;nao
14.355.210/0001-07;;;;104 SUL AV LO 03 LT 01 A 10 1º PISO SALA 02;(63)3213-1790;;SOUSA E LEMOS LTDA - ME;true;nao
07.232.570/0001-56;;;;Q 406 NORTE (ACSV-NE 53-A) AV. LO-12 ;(63)3225-1616;;SOUSA E LOPES LTDA - ME;true;nao
37.426.822/0001-49;;;;Q 204 SUL ALAMEDA 09 QC 02;(63)3224-1172;;SOUZA & MAGALHAES LTDA - ME;true;nao
10.994.956/0001-00;;;;Q ACSE 01 CONJUNTO 04, CONJUNTO 04, LOTE 20, SALA 1;(63)9273-9262;;SOUZA E FRANCO LTDA - ME;true;nao
10.673.783/0001-28;;;;Q 108 NORTE, ALAMEDA 06, QI C  S/N LOTE 15 BAIRRO:  PLANO DIRETOR NORTE ;(63)3212-1051;;SOUZA E TEIXEIRA LTDA - ME;true;nao
07.819.987/0001-10;;;;Q 712 SUL AL 07 S/N LOTES 08 E 10;(63)3214-2195;;SOUZA FREIOS E MOLAS LTDA;true;nao
01.661.223/0001-62;;;;R ALAMEDA A SN QD.145, LT.11;(62)0000-0000;;SO TERRA CONSTRUCOES E PROJETOS LTDA;true;nao
08.147.059/0001-19;;;;Q ARSE 72 (706 SUL) HM LOTE 04  AV NS 04;(63)3214-5328;;SPAGNUOLO & SPAGNUOLO LTDA - ME - ME;true;nao
04.125.333/0001-06;;;;LOTE 16 QUADRA E SETOR T;(91)3250-3040;;SPE ENGENHARIA LTDA;true;nao
08.306.803/0001-80;;;;Q 103 NORTE, AV NS 01  NÚMERO  S/N  COMPLEMENTO  CONJ 02 LOTE 41 E 43 SALA 116 PAVMTO2 PISO EDIF GALERIA BELLA PALMAS;(63)3225-0280;;SPIES CONSTRUTORA E INCORPORADORA - EIRELI;true;nao
09.385.272/0001-21;;;; R JOAQUIM FLORIANO  100  CONJ 31 ;(01)1212-2021;;SPOT MARKETING PROMOCIONAL LTDA;true;nao
58.069.360/0001-20;;;; CENTRO AV MARGINAL;(61)3704-9400;;STEFANINI CONSULTORIA E ASSESSORIA EM INFORMATICA S.A.;true;nao
92.753.268/0021-66;;;;ROD BR 153  QUADRA74 A LOTE 05/18 ;(63)4006-8600;;STEMAC SA GRUPOS GERADORES;true;nao
20.182.265/0001-65;;;;"Q 812 SUL ALAMEDA 2 NÚMERO SN COMPLEMENTO LOTE 22;SALA 4";(63)3225-0993;;STILOS RODAS EIRELI;true;nao
07.300.899/0001-07;;;;Q 912 SUL ALAMEDA 09 NÚMERO S/N COMPLEMENTO LTS 14/16;(63)3215-2710;;STOCK LOGISTICA - TRANSPORTE E ARMAZEM LTDA - ME;true;nao
16.501.555/0001-57;;;;R FIDENCIO RAMOS 308 ANDAR 10 CONJ 102 TORRE A;(11)3004-9682;;STONE PAGAMENTOS S.A.;true;nao
12.045.326/0001-14;;;;"Q 110 NORTE, AVENIDA JK, LT. 08 NÚMERO S/N 	COMPLEMENTO SALA 06 ";(63)3224-6999;;STTATUS - SEGURANCA PRIVADA LTDA - ME;true;nao
24.889.548/0001-00;;;;Q 403 SUL AVENIDA LO 9  NÚMERO  SN  COMPLEMENTO  LOTE 19 A ANDAR 1 SALA 114;(63)3216-1394;;STUDIO CHANEL CABELEIREIROS - EIRELI - ME;true;nao
19.012.357/0001-18;;;;Q 110 SUL ALAMEDA 19 NÚMERO SN COMPLEMENTO LOTE 70;(63)9221-7831;;STUDIO ELLAS INSTITUTO DE ESTETICA LTDA - ME;true;nao
15.140.168/0001-70;;;;"R TAPAJOS  NÚMERO  273  COMPLEMENTO  SALA 9C	 CENTRO ";(63)3901-8741;;STUDIO 21;true;nao
15.140.168/0001-70;;;;"R TAPAJOS  NÚMERO  273  COMPLEMENTO  SALA 9C	 CENTRO ";(63)3901-8741;;STUDIO 21 COMUNICACAO LTDA - ME;true;nao
16.669.854/0001-03;;;;Q 106 NORTE, AV JK, NE 12, LOTE 10, SALA 103. ;(63)3215-5274;;STUDIO ANTHONY EIRELI - ME;true;nao
06.963.061/0001-30;;;;AV JK 103 N ED. PLAZA CENTER;(63)3216-2126;;SUCENA E CANEDO - ADVOGADOS ASSOCIADOS S/C - ME;true;nao
18.266.790/0002-06;;;;"Q 106 SUL AVENIDA JUSCELINO KUBITSCHEK SALA: 04; : PS 02; : CSE 12; LOTE: 21;";(63)3213-3327;;SUDOESTE SERVICOS OPTICOS LTDA - ME;true;nao
13.748.551/0001-80;;;;Q 912 SUL ALAMEDA 04 CONJ QI A   LOTE 02 NÚMERO S/N ;(63)3217-1030;;SUKITACO - COMERCIO TRANSPORTE E CONSTRUCAO LTDA - EPP;true;nao
06.194.282/0001-91;;;;"	(205 SUL ) ACSV SO 22 AV LO 5 LOTE 02  NÚMERO  S/N  COMPLEMENTO  SC";(63)3215-8003;;SUPER CHAMA GAS LTDA - ME;true;nao
21.227.733/0001-33;;;;Q 1206 SUL ALAMEDA 24;(63)3215-5325;;SUPERMERCADO FERNANDES EIRELI - ME;true;nao
06.859.420/0001-04;;;;AV JK QD.110 NORTE LOTE 23 SALA TERREO ;(63)3213-1550;;SUPERMERCADO JK LTDA - EPP;true;nao
14.123.689/0001-56;;;;Q 17 JARDIM DO PORTO AV A LOTE 17;(63)3254-2123;;SUPER FORTE MATERIAIS DE CONSTRUCAO LTDA - ME;true;nao
11.490.652/0001-78;;;;Q 104 SUL, RUA SE 05, (ACSE I CONJ. 04, LOTE 21) Nº22  SALA 01 ;(63)3225-3300;;SUPORTE WARE INFORMATICA LTDA - ME;true;nao
12.083.117/0001-65;;;;Q 104 SUL AV. NS 04 ESQUINA RUA SE 07 LOTE 48  SALA 08 ;(63)3215-8181;;SUUQE COMERCIO DE CONFECCOES LTDA. - EPP;true;nao
12.083.117/0001-65;;;;Q 104 SUL AV. NS 04 ESQUINA RUA SE 07 LOTE 48 ;(63)3215-8740;;SUUQE COMERCIO DE CONFECCOES LTDA. - EPP;true;nao
20.299.613/0001-89;;;;912 SUL QI C AL 03 LOTE 06;(63)3217-1305;;SUYANE MASELLE ABREU E COELHO OGAMA EPP;true;nao
10.406.752/0001-00;;;;Q 912 S, ALAMEDA 09, N09  09 ;(63)3216-3082;;SYNERGY BRASIL INDUSTRIA E COMERCIO LTDA;true;nao
18.201.923/0001-77;;;;Q 906 SUL AVENIDA LO 23;(63)9942-0332;;S A DE OLIVEIRA;true;nao
61.116.331/0001-86;;;;R JOAQUIM CARLOS  N 396 ;(11)5511-2799;;S A FABRICA DE PRODUTOS ALIMENTICIOS VIGOR;true;nao
11.363.586/0001-75;;;;Q QUADRA 712 SUL ALAMEDA 01 QC 02 LOTE 01;(63)3214-1411;;S DA CONCEICAO AMARAL DE MELO ME;true;nao
19.768.809/0001-96;;;;Q 112 SUL (ASR SE 15) RUA SR 02 CONJ 12 LOTE 01  NÚMERO  14  SETOR INDUSTRIAL ;(63)3215-1566;;S DE CASTRO FRAGA - EIRELI - ME;true;nao
18.155.786/0001-81;;;;Q 107 NORTE AV JK ESQUINA COM NS 05 Q 06-A C. DOURADO SHOPPING  ANDAR 1 PISO ;(63)3212-1300;;S M SILVA COMERCIO - ME;true;nao
11.323.810/0001-03;;;;R SE 05  QUADRA104 SUL CONJ 03 LOTE 12 ;(63)3215-7075;;S S C DA SILVA - ME;true;nao
22.758.442/0001-34;;;;"Q 1004 SUL ALAMEDA 12 NÚMERO 72 COMPLEMENTO SALA: 01;";(63)3217-1267;;T C WOVEST CONTABILIDADE - ME;true;nao
18.760.388/0001-94;;;;Q 103 SUL, RUA SO 03  CONJ 02 LOTE 04 ;(63)3224-4784;;T DE A CORREIA MAZARON - ME;true;nao
23.505.999/0001-26;;;;Q 110 NORTE AVENIDA JUSCELINO KUBITSCHEK;(63)3225-3681;;T M BATISTELI - ME;true;nao
20.971.521/0001-01;;;;R BRIGADEIRO LIZIAS RODRIGUES;(63)8424-8375;;T. G. RABELO EIRELI - ME;true;nao
17.816.114/0001-07;;;;Q 104 SUL AV. LO 01 CONJUNTO 04 LOTE 40 N 03 SALA 01 ;(63)3215-1575;;T.T.L. SOUZA FILTROS EIRELI - ME;true;nao
17.633.544/0001-93;;;;Q 104 SUL RUA SE 05  LT 31 SALA 02 ;(63)3224-2740;;T. R. COLLET - EIRELI - ME;true;nao
11.584.495/0001-60;;;;104 SUL AV LO 03 S/N LOTE 75;(63)3215-8823;;TALIS MIGUEL DA SILVA ME;true;nao
06.287.316/0001-92;;;;AV BERNARDO SAYAO  LOTE 788 QUADRA54 ;(63)3376-1170;;TANIA MARIA DE SOUSA MACEDO MORAES E CIA LTDA - EPP;true;nao
05.341.567/0001-45;;;;AV TANCREDO NEVES;(66)3544-0989;;TAO CONSTRUTORA LTDA;true;nao
00.457.362/0001-06;;;;"R JOSE BERNARDES DA COSTA NÚMERO S/N 	COMPLEMENTO QUADRA10-A LOTE 05 SETOR VISTA ALEGRE";(63)3015-0101;;TAPAJOS - TERRAPLENAGEM E PAVIMENTACAO LTDA. - EPP;true;nao
17.440.987/0001-68;;;;R RUA FIDENCIO RAMOS;(11)2909-0229;;TASK COMUNICA SERVICOS TEMPORARIOS LTDA;true;nao
18.395.746/0001-07;;;;Q 104 SUL (ACSE 11) CONJ.01 ;(63)3213-2040;;TAVARES & MAGALHAES LTDA - EPP;true;nao
24.054.373/0001-03;;;;Q 101 SUL RUA NS A;(63)3225-7010;;TCL - TELECOMUNICACOES E TRANSACOES COMERCIAIS LTDA - ME;true;nao
05.063.935/0001-30;;;;"ACNO II CONJ. 02 LOTE 06 		NÚMERO SN 		COMPLEMENTO SALA 04 ";(63)3215-1994;;TEC CENTER COMERCIAL EPP;true;nao
25.089.567/0001-07;;;;"Q 401 SUL AVENIDA JOAQUIM TEOTONIO SEGURADO 		NÚMERO S/N COMPLEMENTO CONJ 01 LOTE 05 SALA MEZANINO";(63)3214-4494;;TECHOME TECNOLOGIA EIRELI - ME;true;nao
22.928.178/0001-30;;;;"Q 202 SUL AVENIDA LO 5  NÚMERO  S/N  COMPLEMENTO  LOTE: 03; CONJ: 02 ACSU SE 20;";(63)8118-5333;;TECHY SERVICOS DE ALIMENTOS EIRELI - ME;true;nao
23.118.829/0001-99;;;;Q 104 SUL RUA SE 5;(63)3214-6129;;TECNICA COMERCIO VAREJISTA DE CELULAR EIRELI - ME;true;nao
10.982.378/0001-91;;;;"Q 106 SUL, AV. JK, LOTE 24   S/N 	 (ACSV SE 12) SALA 01 ";(63)3214-6334;;TECNOLOGIA OPTICA MUNDIAL LTDA - ME;true;nao
10.922.861/0001-80;;;;Q 104 SUL (ACSE II) RUA SE 7  CONJ 02 LOTE 01 SALA 1C EDIF TER CASTELO BRINQUED ;(63)3225-2201;;TEIXEIRA & PEREIRA LTDA - ME;true;nao
10.606.126/0001-68;;;; Q 104 SUL AV. LO 01 CONJ 04 LT 16  SALA 03 ;(63)3215-3446;;TELBRAS TELECOM LTDA - ME;true;nao
25.280.076/0001-49;;;;"Q 104 NORTE RUA NE 5 		NÚMERO SN 		COMPLEMENTO CONJ 03 LOTE 41 SALA 06 EDIF SPAZIO EMPRESARIAL";(63)3215-2202;;TELES & CASTRO LTDA - ME;true;nao
84.453.844/0162-62;;;;"Q 107 NORTE NS 05 C/ AV. JK   	COMPLEMENTO LOJAS 129/130 SHOPPING CAPIM DOURADO SHOPPING   NÚMERO S/N ";(63)3215-6311;;TELLERINA COMERCIO DE PRESENTES E ARTIGOS PARA DECORACAO S.A.;true;nao
21.376.384/0001-11;;;;Q 104 SUL, AVENIDA LO 01, LOTE 15;(63)3363-6058;;TEMPERO DO ORIENTE LTDA - EPP;true;nao
09.498.286/0001-51;;;;Q 212 SUL RUA SR 11 CONJ 01 LT 07 ;(63)8454-7921;;TENIS CLUBE DE PALMAS;true;nao
13.671.725/0001-53;;;;"Q 103 SUL AVENIDA JK ACSO 01 CONJ 01 	NÚMERO S/N COMPLEMENTO LOTE 35";(63)3225-4137;;TERMICAR - MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO - EIRELI;true;nao
07.050.077/0001-15;;;;Q 106 SUL, QI I, ALAMEDA 12, LOTE 23 CASA 24 A ;(63)3213-3132;;TERRA E BRAGA LTDA-ME;true;nao
04.463.764/0002-55;;;;AV ORLA, DO LOTEAMENTO ORLA 14  NÚMERO  S/N  COMPLEMENTO  Q 35 LOTE 06;(63)3216-1104;;TEWAL -CONSTRUTORA E INCORPORADORA LTDA;true;nao
16.792.355/0001-09;;;;AV SIQUEIRA CAMPOS ;(21)6502-2229;;THALEO CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA;true;nao
03.463.339/0001-12;;;;R CAPISTABOS  N  535  COMPL  QD-21 LT17 SANTA GENOVEVA;(62)3204-2221;;THERMICA ENGENHARIA E INSTALACOES ELETRICAS LTDA - EPP;true;nao
24.349.716/0001-67;;;;"Q 104 NORTE RUA NE 3 		NÚMERO S/N 		COMPLEMENTO CONJ 02 LOTE 15-A SALA 08 09 E 10";(63)3213-1620;;THIAGO AUGUSTO MARTIN CASTRO - ME;true;nao
11.446.559/0001-66;;;;R PARANA  NÚMERO  128 ;(63)3028-1515;;THIAGO VALUA DA SILVA ARAUJO EIRELI - ME;true;nao
13.458.037/0001-00;;;;"R BAMBAM 	NÚMERO 80 COMPLEMENTO GALPAOA";(85)3257-5638;;TIAGO SERVICE LTDA - ME;true;nao
12.415.730/0001-32;;;;Q 110 SUL AV. JK SE 14 N  09 ;(63)3215-0359;;TIAGO ALVES SILVA - ME;true;nao
15.562.735/0001-86;;;;V MARGINAL LESTE CH 278 ( AV TOCANTINS) QUADRA 40-A ;(63)3571-7431;;TIAGO SIDNEI DA SILVA LIMA - ME;true;nao
20.415.762/0001-66;;;;Q 104 SUL RUA SE 05 LOTE 33 CONJUNTO 04 SALA A;(63)3322-0221;;TINDOLELE EMBALAGENS E ARTIGOS PARA FESTAS LTDA - ME;true;nao
06.276.176/0001-57;;;; Q 912 SUL, ALAMEDA 04, LOTE 05, QIA ;(63)3214-3744;;TINSOL DISTRIBUIDORA DE FRIOS E ALIMENTOS LTDA - ME;true;nao
06.276.176/0001-57;;;;Q 912 SUL, ALAMEDA 04, LOTE 05, QIA ;(63)3214-5844;;TINSOL DISTRIBUIDORA DE FRIOS E ALIMENTOS LTDA - ME;true;nao
07.073.027/0048-17;;;;ST SMAS;(11)3432-6263;;TIVIT TERCEIRIZACAO DE PROCESSOS, SERVICOS E TECNOLOGIA S/A;true;nao
15.489.217/0001-84;;;;Q 1104 SUL, AVENIDA LO 25 LOTE 18  NÚMERO  S/N;(63)8104-4567;;TL COMERCIO DE ALIMENTOS LTDA - EPP;true;nao
14.738.980/0001-39;;;;Q 601 SUL AV TEOTONIO SEGURADO CONJ 01 LT 13 ;(63)3216-3030;;TM DISTRIBUIDORA LTDA - EPP;true;nao
17.832.485/0001-82;;;;"Q 03 RUA A-02 LOTE 33 LOT. RISIDENCIAL JARDIM DO PORTO  NÚMERO  S/N  COMPLEMENTO     CEP  77.500-000	 BAIRRO/DISTRITO  JARIM DO PORTO  MUNICÍPIO  PORTO NACIONAL  UF  TO";(63)3026-4466;;TOCANTINS INDUSTRIA DE ARTEFATOS DE CONCRETOS LTDA - ME;true;nao
00.018.127/0001-38;;;;"Q 612 SU AL 4, LOTE 01-A 		NÚMERO S/N 		C";(63)3028-1595;;TOCANTINS TRANSPORTE E TURISMO LTDA - EPP;true;nao
08.975.901/0001-00;;;;103 SUL RUA SO 05 LOTE 29;(63)3219-2700;;TOCANTINS COMERCIO E DISTRIBUICAO DE EQUIPAMENTOS DE SEGURANCA LTDA;true;nao
17.259.198/0001-25;;;;Q 112 SUL, R SR 05 (ASR SE 15, RUA SR 05) ;(63)8456-6526;;TOCANTINS IND. E COM. DE PRODUTOS SIDERURGICOS LTDA - EPP;true;nao
10.287.440/0001-25;;;; AV LO 11  QUADRA404 SUL LOTE 01 SALA 1-A ;(63)8405-3553;;TOCANTINS LOG SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA - ME;true;nao
19.893.355/0001-85;;;;"Q 1212 SUL AVENIDA LO 27  NÚMERO  S/N  COMPLEMENTO  : GUICHE 21 ; : APM SE 125;";(63)9214-1600;;TOPAZIO IMPERIAL TRANSPORTE E LOGISTICA EIRELI - EPP;true;nao
